,req_info,req_id,t,pl_num
136,136,0,[0 0 0 0],13
137,137,0,[0 0 0 0],13
138,138,0,[0 0 0 0],13
139,139,0,[0 0 0 0],13
140,140,0,[0 0 0 0],13
141,141,0,[0 0 0 0],13
142,142,0,[0 0 0 0],13
143,143,0,[0 0 0 0],13
144,144,0,[0 0 0 0],13
145,145,0,[0 0 0 0],13
146,146,0,[0 0 0 0],13
147,147,0,[0 0 0 0],13
148,148,0,[0 0 0 0],13
149,149,0,[0 0 0 0],13
150,150,0,[0 0 0 0],13
151,151,0,[0 0 0 0],13
152,152,0,[0 0 0 0],13
153,153,0,[0 0 0 0],13
154,154,0,[0 0 0 0],13
155,155,1,[574   1   1   0],1
156,156,0,[0 0 0 0],13
157,157,0,[0 0 0 0],13
158,158,0,[0 0 0 0],13
159,159,0,[0 0 0 0],13
160,160,0,[0 0 0 0],13
161,161,0,[0 0 0 0],13
162,162,0,[0 0 0 0],13
163,163,0,[0 0 0 0],13
164,164,0,[0 0 0 0],13
165,165,0,[0 0 0 0],13
166,166,0,[0 0 0 0],13
167,167,0,[0 0 0 0],13
168,168,0,[0 0 0 0],13
169,169,0,[0 0 0 0],13
170,170,0,[0 0 0 0],13
171,171,0,[0 0 0 0],13
172,172,0,[0 0 0 0],13
173,173,0,[0 0 0 0],13
174,174,0,[0 0 0 0],13
175,175,0,[0 0 0 0],13
176,176,0,[0 0 0 0],13
177,177,0,[0 0 0 0],13
178,178,0,[0 0 0 0],13
179,179,0,[0 0 0 0],13
180,180,0,[0 0 0 0],13
181,181,0,[0 0 0 0],13
182,182,0,[0 0 0 0],13
183,183,0,[0 0 0 0],13
184,184,0,[0 0 0 0],13
185,185,0,[0 0 0 0],13
186,186,0,[0 0 0 0],13
187,187,0,[0 0 0 0],13
188,188,0,[0 0 0 0],13
189,189,0,[0 0 0 0],13
190,190,0,[0 0 0 0],13
191,191,0,[0 0 0 0],13
192,192,0,[0 0 0 0],13
193,193,0,[0 0 0 0],13
194,194,0,[0 0 0 0],13
195,195,0,[0 0 0 0],13
196,196,0,[0 0 0 0],13
197,197,0,[0 0 0 0],13
198,198,0,[0 0 0 0],13
199,199,0,[0 0 0 0],13
200,200,0,[0 0 0 0],13
201,201,0,[0 0 0 0],13
202,202,0,[0 0 0 0],13
203,203,0,[0 0 0 0],13
204,204,0,[0 0 0 0],13
205,205,0,[0 0 0 0],13
206,206,0,[0 0 0 0],13
207,207,0,[0 0 0 0],13
208,208,0,[0 0 0 0],13
209,209,0,[0 0 0 0],13
210,210,0,[0 0 0 0],13
211,211,0,[0 0 0 0],13
212,212,0,[0 0 0 0],13
213,213,0,[0 0 0 0],13
214,214,0,[0 0 0 0],13
215,215,0,[0 0 0 0],13
216,216,0,[0 0 0 0],13
217,217,0,[0 0 0 0],13
218,218,0,[0 0 0 0],13
219,219,0,[0 0 0 0],13
220,220,0,[0 0 0 0],13
221,221,0,[0 0 0 0],13
222,222,0,[0 0 0 0],13
223,223,0,[0 0 0 0],13
224,224,0,[0 0 0 0],13
225,225,0,[0 0 0 0],13
226,226,0,[0 0 0 0],13
227,227,0,[0 0 0 0],13
228,228,0,[0 0 0 0],13
229,229,0,[0 0 0 0],13
230,230,0,[0 0 0 0],13
231,231,0,[0 0 0 0],13
232,232,0,[0 0 0 0],13
233,233,0,[0 0 0 0],13
234,234,0,[0 0 0 0],13
235,235,0,[0 0 0 0],13
236,236,0,[0 0 0 0],13
237,237,0,[0 0 0 0],13
238,238,0,[0 0 0 0],13
239,239,0,[0 0 0 0],13
240,240,0,[0 0 0 0],13
241,241,0,[0 0 0 0],13
242,242,0,[0 0 0 0],13
243,243,0,[0 0 0 0],13
244,244,0,[0 0 0 0],13
245,245,0,[0 0 0 0],13
246,246,0,[0 0 0 0],13
247,247,0,[0 0 0 0],13
248,248,0,[0 0 0 0],13
249,249,0,[0 0 0 0],13
250,250,0,[0 0 0 0],13
251,251,0,[0 0 0 0],13
252,252,0,[0 0 0 0],13
253,253,0,[0 0 0 0],13
254,254,0,[0 0 0 0],13
255,255,408,[39  1  0  1],8
256,256,0,[0 0 0 0],13
257,257,0,[0 0 0 0],13
258,258,0,[0 0 0 0],13
259,259,0,[0 0 0 0],13
260,260,0,[0 0 0 0],13
261,261,0,[0 0 0 0],13
262,262,0,[0 0 0 0],13
263,263,0,[0 0 0 0],13
264,264,0,[0 0 0 0],13
265,265,0,[0 0 0 0],13
266,266,0,[0 0 0 0],13
267,267,0,[0 0 0 0],13
268,268,2,[374   1   0   0],7
269,269,0,[0 0 0 0],13
270,270,0,[0 0 0 0],13
271,271,409,[62  1  0  2],9
272,272,0,[0 0 0 0],13
273,273,0,[0 0 0 0],13
274,274,0,[0 0 0 0],13
275,275,0,[0 0 0 0],13
276,276,410,[31  0  1  1],8
277,277,0,[0 0 0 0],13
278,278,0,[0 0 0 0],13
279,279,0,[0 0 0 0],13
280,280,0,[0 0 0 0],13
281,281,0,[0 0 0 0],13
282,282,0,[0 0 0 0],13
283,283,0,[0 0 0 0],13
284,284,0,[0 0 0 0],13
285,285,0,[0 0 0 0],13
286,286,0,[0 0 0 0],13
287,287,0,[0 0 0 0],13
288,288,0,[0 0 0 0],13
289,289,0,[0 0 0 0],13
290,290,0,[0 0 0 0],13
291,291,0,[0 0 0 0],13
292,292,0,[0 0 0 0],13
293,293,0,[0 0 0 0],13
294,294,0,[0 0 0 0],13
295,295,0,[0 0 0 0],13
296,296,0,[0 0 0 0],13
297,297,0,[0 0 0 0],13
298,298,0,[0 0 0 0],13
299,299,0,[0 0 0 0],13
300,300,0,[0 0 0 0],13
301,301,0,[0 0 0 0],13
302,302,0,[0 0 0 0],13
303,303,0,[0 0 0 0],13
304,304,0,[0 0 0 0],13
305,305,0,[0 0 0 0],13
306,306,0,[0 0 0 0],13
307,307,0,[0 0 0 0],13
308,308,0,[0 0 0 0],13
309,309,0,[0 0 0 0],13
310,310,0,[0 0 0 0],13
311,311,0,[0 0 0 0],13
312,312,0,[0 0 0 0],13
313,313,0,[0 0 0 0],13
314,314,0,[0 0 0 0],13
315,315,0,[0 0 0 0],13
316,316,0,[0 0 0 0],13
317,317,0,[0 0 0 0],13
318,318,0,[0 0 0 0],13
319,319,0,[0 0 0 0],13
320,320,0,[0 0 0 0],13
321,321,0,[0 0 0 0],13
322,322,0,[0 0 0 0],13
323,323,0,[0 0 0 0],13
324,324,0,[0 0 0 0],13
325,325,0,[0 0 0 0],13
326,326,0,[0 0 0 0],13
327,327,3,[899   1   1   0],7
328,328,0,[0 0 0 0],13
329,329,0,[0 0 0 0],13
330,330,0,[0 0 0 0],13
331,331,0,[0 0 0 0],13
332,332,0,[0 0 0 0],13
333,333,4,[179   0   1   0],7
334,334,0,[0 0 0 0],13
335,335,0,[0 0 0 0],13
336,336,0,[0 0 0 0],13
337,337,0,[0 0 0 0],13
338,338,0,[0 0 0 0],13
339,339,0,[0 0 0 0],13
340,340,0,[0 0 0 0],13
341,341,0,[0 0 0 0],13
342,342,0,[0 0 0 0],13
343,343,0,[0 0 0 0],13
344,344,0,[0 0 0 0],13
345,345,0,[0 0 0 0],13
346,346,0,[0 0 0 0],13
347,347,0,[0 0 0 0],13
348,348,0,[0 0 0 0],13
349,349,0,[0 0 0 0],13
350,350,0,[0 0 0 0],13
351,351,0,[0 0 0 0],13
352,352,5,[68  0  0  0],8
353,353,0,[0 0 0 0],13
354,354,0,[0 0 0 0],13
355,355,0,[0 0 0 0],13
356,356,0,[0 0 0 0],13
357,357,0,[0 0 0 0],13
358,358,0,[0 0 0 0],13
359,359,0,[0 0 0 0],13
360,360,0,[0 0 0 0],13
361,361,0,[0 0 0 0],13
362,362,0,[0 0 0 0],13
363,363,0,[0 0 0 0],13
364,364,0,[0 0 0 0],13
365,365,0,[0 0 0 0],13
366,366,0,[0 0 0 0],13
367,367,0,[0 0 0 0],13
368,368,0,[0 0 0 0],13
369,369,0,[0 0 0 0],13
370,370,0,[0 0 0 0],13
371,371,6,[94  1  0  0],8
372,372,0,[0 0 0 0],13
373,373,0,[0 0 0 0],13
374,374,411,[62  0  0  2],12
375,375,0,[0 0 0 0],13
376,376,0,[0 0 0 0],13
377,377,0,[0 0 0 0],13
378,378,0,[0 0 0 0],13
379,379,0,[0 0 0 0],13
380,380,0,[0 0 0 0],13
381,381,0,[0 0 0 0],13
382,382,0,[0 0 0 0],13
383,383,0,[0 0 0 0],13
384,384,0,[0 0 0 0],13
385,385,412,[53  0  0  1],5
386,386,0,[0 0 0 0],13
387,387,0,[0 0 0 0],13
388,388,0,[0 0 0 0],13
389,389,0,[0 0 0 0],13
390,390,0,[0 0 0 0],13
391,391,0,[0 0 0 0],13
392,392,0,[0 0 0 0],13
393,393,0,[0 0 0 0],13
394,394,0,[0 0 0 0],13
395,395,0,[0 0 0 0],13
396,396,0,[0 0 0 0],13
397,397,0,[0 0 0 0],13
398,398,7,[18  1  1  0],5
399,399,0,[0 0 0 0],13
400,400,0,[0 0 0 0],13
401,401,0,[0 0 0 0],13
402,402,0,[0 0 0 0],13
403,403,0,[0 0 0 0],13
404,404,0,[0 0 0 0],13
405,405,0,[0 0 0 0],13
406,406,0,[0 0 0 0],13
407,407,0,[0 0 0 0],13
408,408,0,[0 0 0 0],13
409,409,0,[0 0 0 0],13
410,410,0,[0 0 0 0],13
411,411,0,[0 0 0 0],13
412,412,0,[0 0 0 0],13
413,413,0,[0 0 0 0],13
414,414,0,[0 0 0 0],13
415,415,0,[0 0 0 0],13
416,416,0,[0 0 0 0],13
417,417,0,[0 0 0 0],13
418,418,0,[0 0 0 0],13
419,419,0,[0 0 0 0],13
420,420,0,[0 0 0 0],13
421,421,8,[1086    0    1    0],8
422,422,9,[1304    0    1    0],8
423,423,0,[0 0 0 0],13
424,424,0,[0 0 0 0],13
425,425,10,[68  1  0  0],5
426,426,0,[0 0 0 0],13
427,427,12,[1396    0    0    0],8
428,427,11,[1281    0    1    0],11
429,428,13,[1339    1    0    0],2
430,429,14,[158   0   1   0],4
431,429,15,[7 0 0 0],5
432,430,0,[0 0 0 0],13
433,431,16,[1410    1    0    0],10
434,431,17,[1139    1    0    0],10
435,432,18,[45  1  0  0],5
436,433,20,[1485    0    0    0],10
437,433,19,[537   1   1   0],4
438,434,21,[171   1   0   0],4
439,435,0,[0 0 0 0],13
440,436,22,[1324    0    0    0],12
441,437,0,[0 0 0 0],13
442,438,0,[0 0 0 0],13
443,439,23,[1099    0    0    0],11
444,440,0,[0 0 0 0],13
445,441,0,[0 0 0 0],13
446,442,24,[124   1   0   0],5
447,443,0,[0 0 0 0],13
448,444,0,[0 0 0 0],13
449,445,0,[0 0 0 0],13
450,446,0,[0 0 0 0],13
451,447,26,[1207    1    0    0],2
452,447,25,[1215    1    1    0],2
453,447,27,[1393    0    0    0],12
454,448,29,[8 0 0 0],5
455,448,28,[357   0   1   0],11
456,449,30,[621   1   0   0],11
457,449,31,[1107    0    1    0],11
458,450,32,[1135    0    1    0],2
459,451,33,[1535    0    0    0],12
460,452,34,[101   0   1   0],10
461,453,36,[60  1  1  0],2
462,453,35,[376   1   0   0],10
463,454,0,[0 0 0 0],13
464,455,38,[175   0   0   0],2
465,455,37,[678   0   0   0],10
466,455,39,[153   0   0   0],7
467,456,40,[1361    1    0    0],10
468,457,41,[1224    1    1    0],10
469,458,42,[1431    0    1    0],10
470,459,0,[0 0 0 0],13
471,460,43,[758   0   0   0],2
472,461,0,[0 0 0 0],13
473,462,45,[50  1  1  0],2
474,462,44,[562   1   0   0],2
475,463,46,[1187    0    0    0],10
476,464,0,[0 0 0 0],13
477,465,47,[49  1  0  0],2
478,466,0,[0 0 0 0],13
479,467,0,[0 0 0 0],13
480,468,0,[0 0 0 0],13
481,469,0,[0 0 0 0],13
482,470,0,[0 0 0 0],13
483,471,0,[0 0 0 0],13
484,472,0,[0 0 0 0],13
485,473,48,[70  0  1  0],6
486,474,49,[747   0   1   0],7
487,475,0,[0 0 0 0],13
488,476,50,[864   1   0   0],2
489,477,51,[1448    1    0    0],8
490,478,52,[570   1   1   0],2
491,479,55,[1372    0    0    0],3
492,479,53,[1270    0    1    0],2
493,479,54,[644   0   1   0],6
494,480,57,[485   0   1   0],9
495,480,59,[463   0   0   0],2
496,480,56,[0 0 0 0],13
497,480,58,[1355    0    0    0],2
498,481,61,[759   0   0   0],2
499,481,63,[699   0   1   0],11
500,481,60,[560   1   1   0],11
501,481,62,[118   0   0   0],0
502,482,64,[115   1   1   0],0
503,483,0,[0 0 0 0],13
504,484,65,[714   1   0   0],1
505,485,66,[102   0   1   0],0
506,485,67,[86  1  0  0],0
507,486,69,[385   0   1   0],0
508,486,68,[710   1   1   0],4
509,487,70,[658   1   1   0],1
510,488,0,[0 0 0 0],13
511,489,0,[0 0 0 0],13
512,490,71,[105   1   1   0],0
513,491,72,[663   0   1   0],11
514,492,0,[0 0 0 0],13
515,493,0,[0 0 0 0],13
516,494,73,[78  0  1  0],0
517,495,74,[93  1  0  0],0
518,495,75,[836   0   0   0],1
519,496,76,[653   0   0   0],0
520,497,77,[291   1   1   0],0
521,498,78,[1170    1    0    0],1
522,498,413,[76  0  1  2],0
523,499,0,[0 0 0 0],13
524,500,79,[790   0   0   0],1
525,501,80,[619   0   0   0],1
526,502,81,[742   1   1   0],5
527,502,82,[746   0   1   0],1
528,502,83,[666   1   0   0],5
529,502,84,[687   1   1   0],0
530,503,0,[0 0 0 0],13
531,504,85,[128   1   1   0],0
532,504,86,[50  0  0  0],0
533,505,0,[0 0 0 0],13
534,506,0,[0 0 0 0],13
535,507,0,[0 0 0 0],13
536,508,87,[148   1   1   0],0
537,508,88,[486   0   0   0],1
538,509,89,[1302    0    0    0],5
539,509,90,[863   0   0   0],4
540,510,91,[1266    0    1    0],5
541,511,92,[521   1   0   0],4
542,512,93,[500   0   0   0],1
543,513,0,[0 0 0 0],13
544,514,94,[717   0   1   0],7
545,515,95,[1314    0    0    0],3
546,516,96,[537   1   0   0],5
547,517,0,[0 0 0 0],13
548,518,0,[0 0 0 0],13
549,519,97,[628   1   1   0],4
550,520,98,[763   0   0   0],3
551,521,0,[0 0 0 0],13
552,522,99,[1182    0    0    0],3
553,523,0,[0 0 0 0],13
554,524,101,[434   1   0   0],4
555,524,100,[569   0   1   0],4
556,525,0,[0 0 0 0],13
557,526,102,[537   0   1   0],10
558,526,103,[560   1   0   0],10
559,526,104,[1257    0    0    0],11
560,527,105,[10  1  0  0],10
561,528,0,[0 0 0 0],13
562,529,106,[210   1   0   0],10
563,530,107,[612   1   1   0],4
564,531,108,[1466    0    1    0],4
565,532,0,[0 0 0 0],13
566,533,0,[0 0 0 0],13
567,534,0,[0 0 0 0],13
568,535,0,[0 0 0 0],13
569,536,0,[0 0 0 0],13
570,537,0,[0 0 0 0],13
571,538,109,[583   0   1   0],5
572,538,110,[855   1   0   0],2
573,538,111,[758   0   0   0],2
574,539,0,[0 0 0 0],13
575,540,112,[404   0   1   0],2
576,540,113,[842   0   0   0],11
577,540,114,[1324    1    0    0],10
578,541,115,[737   1   1   0],11
579,541,116,[58  1  0  0],11
580,542,0,[0 0 0 0],13
581,543,0,[0 0 0 0],13
582,544,117,[137   1   1   0],10
583,545,118,[13  0  0  0],6
584,546,119,[662   1   0   0],0
585,547,0,[0 0 0 0],13
586,548,120,[25  0  0  0],1
587,548,121,[1487    1    1    0],1
588,549,122,[720   1   1   0],0
589,550,125,[440   1   1   0],0
590,550,124,[265   0   1   0],1
591,550,123,[1369    0    0    0],0
592,551,127,[705   0   1   0],0
593,551,126,[1427    0    0    0],0
594,552,128,[709   1   1   0],0
595,553,129,[31  0  0  0],1
596,553,130,[7 0 0 0],1
597,553,131,[64  1  0  0],1
598,554,132,[166   0   1   0],0
599,554,133,[646   1   0   0],10
600,555,134,[93  0  1  0],1
601,556,135,[623   0   1   0],0
602,556,136,[738   0   1   0],0
603,557,0,[0 0 0 0],13
604,558,137,[860   1   0   0],1
605,558,138,[594   0   0   0],0
606,559,0,[0 0 0 0],13
607,560,139,[880   0   0   0],6
608,561,141,[24  0  0  0],0
609,561,140,[780   1   0   0],0
610,562,0,[0 0 0 0],13
611,563,0,[0 0 0 0],13
612,564,0,[0 0 0 0],13
613,565,142,[76  1  0  0],1
614,566,0,[0 0 0 0],13
615,567,143,[110   0   1   0],0
616,568,0,[0 0 0 0],13
617,569,144,[78  0  1  0],5
618,570,0,[0 0 0 0],13
619,571,146,[579   1   0   0],0
620,571,145,[137   0   1   0],0
621,572,0,[0 0 0 0],13
622,573,0,[0 0 0 0],13
623,574,147,[1022    1    1    0],0
624,575,0,[0 0 0 0],13
625,576,149,[53  1  1  0],0
626,576,148,[680   0   0   0],1
627,577,0,[0 0 0 0],13
628,578,150,[711   1   0   0],0
629,578,151,[470   1   1   0],0
630,579,153,[538   1   1   0],0
631,579,152,[276   0   0   0],0
632,580,0,[0 0 0 0],13
633,581,154,[774   1   0   0],0
634,581,155,[492   1   0   0],0
635,581,156,[93  0  0  0],0
636,581,414,[24  0  0  1],0
637,582,157,[559   1   0   0],0
638,582,158,[802   0   1   0],0
639,583,160,[715   1   0   0],0
640,583,159,[59  0  0  0],0
641,583,161,[13  1  0  0],0
642,584,0,[0 0 0 0],13
643,585,0,[0 0 0 0],13
644,586,0,[0 0 0 0],13
645,587,162,[664   0   0   0],0
646,587,163,[650   1   0   0],0
647,588,165,[42  1  0  0],0
648,588,164,[52  0  1  0],4
649,589,166,[720   1   1   0],0
650,590,167,[504   1   1   0],0
651,591,168,[133   1   0   0],0
652,592,0,[0 0 0 0],13
653,593,169,[1086    0    1    0],0
654,594,170,[521   0   0   0],0
655,594,171,[80  1  1  0],0
656,594,172,[776   0   1   0],0
657,595,0,[0 0 0 0],13
658,596,0,[0 0 0 0],13
659,597,173,[103   1   1   0],0
660,598,0,[0 0 0 0],13
661,599,174,[1061    0    1    0],0
662,599,175,[405   0   1   0],0
663,600,0,[0 0 0 0],13
664,601,176,[302   0   1   0],2
665,602,177,[121   1   1   0],0
666,603,0,[0 0 0 0],13
667,604,415,[35  0  1  1],0
668,605,179,[600   1   0   0],0
669,605,178,[733   0   0   0],0
670,606,0,[0 0 0 0],13
671,607,0,[0 0 0 0],13
672,608,0,[0 0 0 0],13
673,609,0,[0 0 0 0],13
674,610,180,[668   0   0   0],7
675,610,416,[14  0  1  1],5
676,610,181,[344   0   0   0],0
677,611,0,[0 0 0 0],13
678,612,183,[802   0   1   0],0
679,612,182,[82  0  0  0],0
680,613,0,[0 0 0 0],13
681,614,418,[3 0 0 1],11
682,614,417,[38  1  1  1],0
683,615,0,[0 0 0 0],13
684,616,0,[0 0 0 0],13
685,617,184,[191   1   0   0],0
686,618,185,[627   1   1   0],0
687,619,0,[0 0 0 0],13
688,620,0,[0 0 0 0],13
689,621,0,[0 0 0 0],13
690,622,186,[584   0   0   0],11
691,623,187,[660   0   1   0],0
692,624,188,[387   0   1   0],0
693,625,0,[0 0 0 0],13
694,626,0,[0 0 0 0],13
695,627,189,[187   0   0   0],5
696,628,0,[0 0 0 0],13
697,629,0,[0 0 0 0],13
698,630,0,[0 0 0 0],13
699,631,419,[24  1  1  1],0
700,632,0,[0 0 0 0],13
701,633,0,[0 0 0 0],13
702,634,190,[947   1   1   0],2
703,634,420,[81  1  0  2],2
704,635,0,[0 0 0 0],13
705,636,192,[11  1  0  0],1
706,636,191,[622   0   0   0],0
707,637,421,[272   1   1   2],2
708,637,193,[42  1  0  0],0
709,638,194,[53  0  1  0],0
710,639,195,[191   0   1   0],0
711,640,0,[0 0 0 0],13
712,641,196,[584   1   1   0],1
713,641,197,[1348    1    1    0],1
714,642,0,[0 0 0 0],13
715,643,0,[0 0 0 0],13
716,644,198,[75  0  1  0],7
717,645,199,[145   0   1   0],5
718,645,200,[128   1   0   0],0
719,646,422,[53  0  0  1],0
720,647,0,[0 0 0 0],13
721,648,201,[440   1   1   0],0
722,649,0,[0 0 0 0],13
723,650,0,[0 0 0 0],13
724,651,202,[54  0  1  0],5
725,651,203,[675   0   1   0],0
726,651,204,[104   1   1   0],0
727,652,205,[117   1   1   0],0
728,653,207,[654   0   0   0],0
729,653,206,[234   1   1   0],0
730,654,209,[775   0   1   0],0
731,654,208,[1027    1    1    0],0
732,655,423,[88  0  1  2],2
733,655,210,[150   0   0   0],0
734,656,0,[0 0 0 0],13
735,657,0,[0 0 0 0],13
736,658,211,[784   0   0   0],0
737,659,0,[0 0 0 0],13
738,660,424,[25  1  1  1],0
739,661,212,[35  1  0  0],0
740,662,425,[21  0  0  1],0
741,663,0,[0 0 0 0],13
742,664,427,[64  0  0  2],2
743,664,426,[87  1  1  2],2
744,665,213,[477   0   0   0],0
745,666,215,[1240    1    0    0],0
746,666,214,[525   1   1   0],0
747,667,428,[25  0  1  1],0
748,667,217,[379   1   1   0],0
749,667,216,[199   0   1   0],0
750,668,218,[755   1   1   0],0
751,669,429,[20  1  1  1],0
752,670,219,[534   1   0   0],0
753,670,430,[19  1  0  1],0
754,671,431,[22  0  1  1],0
755,672,0,[0 0 0 0],13
756,673,432,[30  0  0  1],0
757,674,220,[213   0   1   0],0
758,675,222,[309   0   1   0],0
759,675,221,[55  0  0  0],0
760,676,0,[0 0 0 0],13
761,677,433,[20  0  0  1],0
762,678,0,[0 0 0 0],13
763,679,0,[0 0 0 0],13
764,680,223,[577   0   0   0],0
765,681,224,[92  0  0  0],0
766,682,434,[21  1  0  1],0
767,683,225,[84  1  1  0],0
768,684,0,[0 0 0 0],13
769,685,226,[668   1   0   0],10
770,685,435,[3 1 0 1],0
771,686,0,[0 0 0 0],13
772,687,227,[814   0   1   0],0
773,687,228,[102   0   1   0],0
774,688,436,[63  1  1  2],2
775,689,437,[51  0  0  1],0
776,690,229,[394   0   1   0],0
777,691,230,[545   1   0   0],0
778,692,438,[56  1  0  1],0
779,693,231,[955   0   0   0],1
780,694,232,[218   0   1   0],0
781,695,233,[540   1   1   0],0
782,696,234,[650   0   0   0],0
783,696,235,[543   1   1   0],0
784,697,236,[882   0   1   0],1
785,698,439,[40  0  0  1],0
786,699,440,[44  0  1  1],0
787,700,441,[76  0  0  2],2
788,701,237,[1142    0    0    0],1
789,702,238,[719   1   1   0],0
790,702,442,[60  0  0  1],0
791,703,239,[860   0   0   0],0
792,704,443,[21  0  0  1],0
793,704,240,[783   0   0   0],0
794,705,0,[0 0 0 0],13
795,706,0,[0 0 0 0],13
796,707,0,[0 0 0 0],13
797,708,0,[0 0 0 0],13
798,709,444,[38  0  0  1],5
799,710,241,[663   0   0   0],0
800,711,0,[0 0 0 0],13
801,712,242,[731   0   0   0],0
802,713,0,[0 0 0 0],13
803,714,0,[0 0 0 0],13
804,715,243,[749   1   1   0],0
805,716,445,[1 0 0 1],0
806,717,0,[0 0 0 0],13
807,718,0,[0 0 0 0],13
808,719,0,[0 0 0 0],13
809,720,0,[0 0 0 0],13
810,721,244,[272   0   1   0],1
811,722,446,[36  0  1  1],0
812,723,0,[0 0 0 0],13
813,724,0,[0 0 0 0],13
814,725,0,[0 0 0 0],13
815,726,0,[0 0 0 0],13
816,727,0,[0 0 0 0],13
817,728,447,[68  0  1  2],2
818,729,0,[0 0 0 0],13
