,req_info,req_id,t,pl_num
136,136,0,[0 0 0 0],13
137,137,0,[0 0 0 0],13
138,138,0,[0 0 0 0],13
139,139,0,[0 0 0 0],13
140,140,0,[0 0 0 0],13
141,141,0,[0 0 0 0],13
142,142,0,[0 0 0 0],13
143,143,0,[0 0 0 0],13
144,144,0,[0 0 0 0],13
145,145,0,[0 0 0 0],13
146,146,1,[724   1   0   0],2
147,147,0,[0 0 0 0],13
148,148,0,[0 0 0 0],13
149,149,0,[0 0 0 0],13
150,150,0,[0 0 0 0],13
151,151,0,[0 0 0 0],13
152,152,0,[0 0 0 0],13
153,153,0,[0 0 0 0],13
154,154,0,[0 0 0 0],13
155,155,2,[348   1   0   0],1
156,156,0,[0 0 0 0],13
157,157,0,[0 0 0 0],13
158,158,0,[0 0 0 0],13
159,159,0,[0 0 0 0],13
160,160,0,[0 0 0 0],13
161,161,0,[0 0 0 0],13
162,162,0,[0 0 0 0],13
163,163,0,[0 0 0 0],13
164,164,0,[0 0 0 0],13
165,165,0,[0 0 0 0],13
166,166,0,[0 0 0 0],13
167,167,0,[0 0 0 0],13
168,168,0,[0 0 0 0],13
169,169,0,[0 0 0 0],13
170,170,0,[0 0 0 0],13
171,171,0,[0 0 0 0],13
172,172,0,[0 0 0 0],13
173,173,0,[0 0 0 0],13
174,174,0,[0 0 0 0],13
175,175,3,[1234    0    1    0],6
176,176,0,[0 0 0 0],13
177,177,0,[0 0 0 0],13
178,178,4,[387   1   0   0],1
179,179,0,[0 0 0 0],13
180,180,0,[0 0 0 0],13
181,181,0,[0 0 0 0],13
182,182,408,[17  0  0  1],11
183,183,0,[0 0 0 0],13
184,184,0,[0 0 0 0],13
185,185,0,[0 0 0 0],13
186,186,0,[0 0 0 0],13
187,187,0,[0 0 0 0],13
188,188,0,[0 0 0 0],13
189,189,0,[0 0 0 0],13
190,190,0,[0 0 0 0],13
191,191,0,[0 0 0 0],13
192,192,0,[0 0 0 0],13
193,193,0,[0 0 0 0],13
194,194,0,[0 0 0 0],13
195,195,0,[0 0 0 0],13
196,196,0,[0 0 0 0],13
197,197,0,[0 0 0 0],13
198,198,0,[0 0 0 0],13
199,199,0,[0 0 0 0],13
200,200,0,[0 0 0 0],13
201,201,0,[0 0 0 0],13
202,202,0,[0 0 0 0],13
203,203,0,[0 0 0 0],13
204,204,0,[0 0 0 0],13
205,205,0,[0 0 0 0],13
206,206,0,[0 0 0 0],13
207,207,0,[0 0 0 0],13
208,208,0,[0 0 0 0],13
209,209,0,[0 0 0 0],13
210,210,0,[0 0 0 0],13
211,211,0,[0 0 0 0],13
212,212,0,[0 0 0 0],13
213,213,0,[0 0 0 0],13
214,214,0,[0 0 0 0],13
215,215,0,[0 0 0 0],13
216,216,0,[0 0 0 0],13
217,217,0,[0 0 0 0],13
218,218,0,[0 0 0 0],13
219,219,0,[0 0 0 0],13
220,220,0,[0 0 0 0],13
221,221,0,[0 0 0 0],13
222,222,0,[0 0 0 0],13
223,223,0,[0 0 0 0],13
224,224,0,[0 0 0 0],13
225,225,0,[0 0 0 0],13
226,226,0,[0 0 0 0],13
227,227,409,[24  0  0  1],2
228,228,0,[0 0 0 0],13
229,229,0,[0 0 0 0],13
230,230,0,[0 0 0 0],13
231,231,0,[0 0 0 0],13
232,232,0,[0 0 0 0],13
233,233,0,[0 0 0 0],13
234,234,410,[63  0  0  2],2
235,235,0,[0 0 0 0],13
236,236,411,[37  0  1  1],2
237,237,0,[0 0 0 0],13
238,238,0,[0 0 0 0],13
239,239,0,[0 0 0 0],13
240,240,0,[0 0 0 0],13
241,241,0,[0 0 0 0],13
242,242,0,[0 0 0 0],13
243,243,0,[0 0 0 0],13
244,244,0,[0 0 0 0],13
245,245,0,[0 0 0 0],13
246,246,0,[0 0 0 0],13
247,247,0,[0 0 0 0],13
248,248,0,[0 0 0 0],13
249,249,0,[0 0 0 0],13
250,250,0,[0 0 0 0],13
251,251,0,[0 0 0 0],13
252,252,0,[0 0 0 0],13
253,253,0,[0 0 0 0],13
254,254,0,[0 0 0 0],13
255,255,0,[0 0 0 0],13
256,256,0,[0 0 0 0],13
257,257,0,[0 0 0 0],13
258,258,0,[0 0 0 0],13
259,259,0,[0 0 0 0],13
260,260,0,[0 0 0 0],13
261,261,0,[0 0 0 0],13
262,262,0,[0 0 0 0],13
263,263,0,[0 0 0 0],13
264,264,0,[0 0 0 0],13
265,265,0,[0 0 0 0],13
266,266,0,[0 0 0 0],13
267,267,0,[0 0 0 0],13
268,268,0,[0 0 0 0],13
269,269,0,[0 0 0 0],13
270,270,0,[0 0 0 0],13
271,271,0,[0 0 0 0],13
272,272,0,[0 0 0 0],13
273,273,0,[0 0 0 0],13
274,274,0,[0 0 0 0],13
275,275,0,[0 0 0 0],13
276,276,0,[0 0 0 0],13
277,277,0,[0 0 0 0],13
278,278,0,[0 0 0 0],13
279,279,0,[0 0 0 0],13
280,280,0,[0 0 0 0],13
281,281,0,[0 0 0 0],13
282,282,0,[0 0 0 0],13
283,283,0,[0 0 0 0],13
284,284,0,[0 0 0 0],13
285,285,0,[0 0 0 0],13
286,286,0,[0 0 0 0],13
287,287,0,[0 0 0 0],13
288,288,0,[0 0 0 0],13
289,289,412,[40  1  0  1],11
290,290,0,[0 0 0 0],13
291,291,0,[0 0 0 0],13
292,292,0,[0 0 0 0],13
293,293,0,[0 0 0 0],13
294,294,0,[0 0 0 0],13
295,295,0,[0 0 0 0],13
296,296,0,[0 0 0 0],13
297,297,0,[0 0 0 0],13
298,298,0,[0 0 0 0],13
299,299,0,[0 0 0 0],13
300,300,0,[0 0 0 0],13
301,301,0,[0 0 0 0],13
302,302,0,[0 0 0 0],13
303,303,0,[0 0 0 0],13
304,304,0,[0 0 0 0],13
305,305,0,[0 0 0 0],13
306,306,0,[0 0 0 0],13
307,307,0,[0 0 0 0],13
308,308,0,[0 0 0 0],13
309,309,0,[0 0 0 0],13
310,310,0,[0 0 0 0],13
311,311,0,[0 0 0 0],13
312,312,0,[0 0 0 0],13
313,313,0,[0 0 0 0],13
314,314,0,[0 0 0 0],13
315,315,0,[0 0 0 0],13
316,316,5,[1100    1    0    0],10
317,317,0,[0 0 0 0],13
318,318,0,[0 0 0 0],13
319,319,0,[0 0 0 0],13
320,320,0,[0 0 0 0],13
321,321,0,[0 0 0 0],13
322,322,0,[0 0 0 0],13
323,323,0,[0 0 0 0],13
324,324,0,[0 0 0 0],13
325,325,0,[0 0 0 0],13
326,326,0,[0 0 0 0],13
327,327,0,[0 0 0 0],13
328,328,0,[0 0 0 0],13
329,329,0,[0 0 0 0],13
330,330,0,[0 0 0 0],13
331,331,0,[0 0 0 0],13
332,332,0,[0 0 0 0],13
333,333,0,[0 0 0 0],13
334,334,0,[0 0 0 0],13
335,335,0,[0 0 0 0],13
336,336,0,[0 0 0 0],13
337,337,0,[0 0 0 0],13
338,338,0,[0 0 0 0],13
339,339,0,[0 0 0 0],13
340,340,6,[626   0   1   0],6
341,341,0,[0 0 0 0],13
342,342,0,[0 0 0 0],13
343,343,0,[0 0 0 0],13
344,344,0,[0 0 0 0],13
345,345,0,[0 0 0 0],13
346,346,0,[0 0 0 0],13
347,347,0,[0 0 0 0],13
348,348,0,[0 0 0 0],13
349,349,0,[0 0 0 0],13
350,350,0,[0 0 0 0],13
351,351,0,[0 0 0 0],13
352,352,0,[0 0 0 0],13
353,353,0,[0 0 0 0],13
354,354,0,[0 0 0 0],13
355,355,0,[0 0 0 0],13
356,356,0,[0 0 0 0],13
357,357,0,[0 0 0 0],13
358,358,0,[0 0 0 0],13
359,359,0,[0 0 0 0],13
360,360,0,[0 0 0 0],13
361,361,0,[0 0 0 0],13
362,362,0,[0 0 0 0],13
363,363,0,[0 0 0 0],13
364,364,0,[0 0 0 0],13
365,365,0,[0 0 0 0],13
366,366,0,[0 0 0 0],13
367,367,0,[0 0 0 0],13
368,368,0,[0 0 0 0],13
369,369,0,[0 0 0 0],13
370,370,0,[0 0 0 0],13
371,371,0,[0 0 0 0],13
372,372,0,[0 0 0 0],13
373,373,0,[0 0 0 0],13
374,374,0,[0 0 0 0],13
375,375,0,[0 0 0 0],13
376,376,0,[0 0 0 0],13
377,377,0,[0 0 0 0],13
378,378,0,[0 0 0 0],13
379,379,0,[0 0 0 0],13
380,380,0,[0 0 0 0],13
381,381,0,[0 0 0 0],13
382,382,0,[0 0 0 0],13
383,383,0,[0 0 0 0],13
384,384,0,[0 0 0 0],13
385,385,7,[1380    1    0    0],10
386,386,0,[0 0 0 0],13
387,387,0,[0 0 0 0],13
388,388,0,[0 0 0 0],13
389,389,0,[0 0 0 0],13
390,390,0,[0 0 0 0],13
391,391,0,[0 0 0 0],13
392,392,0,[0 0 0 0],13
393,393,0,[0 0 0 0],13
394,394,0,[0 0 0 0],13
395,395,0,[0 0 0 0],13
396,396,0,[0 0 0 0],13
397,397,0,[0 0 0 0],13
398,398,0,[0 0 0 0],13
399,399,0,[0 0 0 0],13
400,400,0,[0 0 0 0],13
401,401,0,[0 0 0 0],13
402,402,0,[0 0 0 0],13
403,403,0,[0 0 0 0],13
404,404,0,[0 0 0 0],13
405,405,0,[0 0 0 0],13
406,406,0,[0 0 0 0],13
407,407,0,[0 0 0 0],13
408,408,0,[0 0 0 0],13
409,409,0,[0 0 0 0],13
410,410,0,[0 0 0 0],13
411,411,0,[0 0 0 0],13
412,412,0,[0 0 0 0],13
413,413,0,[0 0 0 0],13
414,414,0,[0 0 0 0],13
415,415,0,[0 0 0 0],13
416,416,0,[0 0 0 0],13
417,417,0,[0 0 0 0],13
418,418,0,[0 0 0 0],13
419,419,0,[0 0 0 0],13
420,420,8,[1334    0    1    0],10
421,421,9,[66  0  0  0],12
422,422,10,[686   1   0   0],12
423,423,0,[0 0 0 0],13
424,424,11,[1053    0    0    0],10
425,425,13,[599   1   0   0],10
426,425,14,[32  1  1  0],10
427,425,12,[51  1  1  0],10
428,426,0,[0 0 0 0],13
429,427,0,[0 0 0 0],13
430,428,15,[683   0   0   0],0
431,429,0,[0 0 0 0],13
432,430,16,[1231    0    0    0],0
433,430,17,[1159    1    1    0],0
434,431,0,[0 0 0 0],13
435,432,18,[1231    0    1    0],0
436,433,19,[1399    0    0    0],0
437,434,0,[0 0 0 0],13
438,435,0,[0 0 0 0],13
439,436,20,[1387    1    0    0],10
440,437,21,[130   1   0   0],8
441,438,22,[1311    1    0    0],0
442,439,23,[69  0  0  0],8
443,440,24,[366   0   0   0],0
444,441,0,[0 0 0 0],13
445,442,25,[75  0  1  0],8
446,442,26,[1200    1    1    0],0
447,443,0,[0 0 0 0],13
448,444,27,[641   1   0   0],0
449,444,28,[754   1   1   0],0
450,444,29,[1215    1    1    0],5
451,445,30,[67  0  0  0],12
452,446,31,[87  0  0  0],9
453,447,0,[0 0 0 0],13
454,448,32,[1422    1    0    0],5
455,449,0,[0 0 0 0],13
456,450,33,[1110    1    1    0],5
457,451,34,[125   0   1   0],7
458,452,35,[108   0   0   0],5
459,453,0,[0 0 0 0],13
460,454,36,[72  1  0  0],5
461,455,38,[1239    1    1    0],10
462,455,37,[56  1  1  0],5
463,456,39,[855   1   0   0],10
464,457,40,[59  0  0  0],5
465,458,41,[145   0   0   0],10
466,459,43,[685   1   1   0],10
467,459,42,[1227    0    1    0],11
468,459,44,[360   1   1   0],10
469,460,46,[1257    0    1    0],11
470,460,45,[1222    0    0    0],11
471,461,47,[80  0  0  0],5
472,462,0,[0 0 0 0],13
473,463,49,[1425    1    0    0],10
474,463,48,[1071    0    1    0],10
475,464,0,[0 0 0 0],13
476,465,50,[1401    0    0    0],10
477,466,0,[0 0 0 0],13
478,467,51,[1113    1    1    0],4
479,468,52,[1249    1    1    0],4
480,469,0,[0 0 0 0],13
481,470,0,[0 0 0 0],13
482,471,0,[0 0 0 0],13
483,472,53,[1409    0    0    0],11
484,472,54,[1160    1    0    0],4
485,473,0,[0 0 0 0],13
486,474,55,[533   0   0   0],4
487,475,0,[0 0 0 0],13
488,476,0,[0 0 0 0],13
489,477,0,[0 0 0 0],13
490,478,0,[0 0 0 0],13
491,479,0,[0 0 0 0],13
492,480,57,[578   0   1   0],10
493,480,56,[1471    0    0    0],1
494,481,58,[785   1   1   0],4
495,482,0,[0 0 0 0],13
496,483,59,[1235    0    1    0],4
497,484,60,[493   0   0   0],4
498,485,61,[133   1   0   0],1
499,486,63,[799   0   0   0],4
500,486,62,[508   1   1   0],8
501,487,64,[419   1   1   0],1
502,488,65,[98  0  1  0],1
503,488,413,[164   1   0   2],2
504,488,66,[1443    0    1    0],1
505,489,67,[71  1  0  0],10
506,490,0,[0 0 0 0],13
507,491,0,[0 0 0 0],13
508,492,68,[647   1   1   0],4
509,493,69,[105   1   0   0],1
510,494,71,[719   1   0   0],11
511,494,72,[779   1   0   0],3
512,494,70,[1455    0    1    0],1
513,495,0,[0 0 0 0],13
514,496,74,[15  1  0  0],3
515,496,73,[34  1  0  0],1
516,497,0,[0 0 0 0],13
517,498,76,[332   1   1   0],0
518,498,75,[753   0   1   0],11
519,499,77,[90  1  1  0],3
520,500,0,[0 0 0 0],13
521,501,78,[585   0   1   0],0
522,502,80,[711   0   0   0],0
523,502,79,[555   1   0   0],0
524,503,0,[0 0 0 0],13
525,504,0,[0 0 0 0],13
526,505,0,[0 0 0 0],13
527,506,0,[0 0 0 0],13
528,507,81,[481   1   1   0],0
529,508,82,[615   0   1   0],0
530,508,83,[420   0   1   0],0
531,509,0,[0 0 0 0],13
532,510,85,[699   1   0   0],0
533,510,84,[68  0  1  0],8
534,511,0,[0 0 0 0],13
535,512,0,[0 0 0 0],13
536,513,86,[1267    0    1    0],5
537,514,87,[1602    1    0    0],1
538,515,88,[1258    0    0    0],0
539,515,89,[117   0   1   0],2
540,516,0,[0 0 0 0],13
541,517,90,[447   0   0   0],12
542,518,91,[665   1   0   0],5
543,519,0,[0 0 0 0],13
544,520,93,[103   1   1   0],8
545,520,92,[565   0   1   0],3
546,520,94,[814   0   0   0],0
547,521,96,[542   1   0   0],0
548,521,95,[107   1   1   0],2
549,522,97,[120   1   1   0],2
550,523,0,[0 0 0 0],13
551,524,98,[1412    1    0    0],1
552,524,99,[878   1   0   0],0
553,525,0,[0 0 0 0],13
554,526,100,[300   0   1   0],2
555,527,101,[138   1   0   0],2
556,528,102,[886   1   0   0],5
557,528,104,[877   0   1   0],1
558,528,103,[852   1   0   0],0
559,529,105,[152   0   1   0],2
560,530,108,[566   1   0   0],1
561,530,107,[1271    0    0    0],1
562,530,106,[661   0   0   0],3
563,531,109,[1223    0    0    0],1
564,531,110,[701   0   1   0],0
565,532,0,[0 0 0 0],13
566,533,0,[0 0 0 0],13
567,534,111,[599   0   0   0],0
568,535,112,[1192    1    1    0],1
569,536,113,[14  0  1  0],0
570,536,114,[142   0   1   0],0
571,537,115,[197   1   0   0],0
572,538,0,[0 0 0 0],13
573,539,0,[0 0 0 0],13
574,540,117,[649   1   0   0],0
575,540,116,[661   0   0   0],0
576,541,118,[361   1   1   0],0
577,542,119,[1243    1    0    0],1
578,542,120,[688   0   1   0],5
579,543,121,[1306    1    1    0],1
580,544,122,[90  0  0  0],0
581,545,124,[558   1   1   0],0
582,545,123,[292   0   1   0],0
583,545,125,[568   1   0   0],0
584,546,126,[997   0   0   0],11
585,547,128,[774   1   1   0],9
586,547,127,[431   0   1   0],0
587,548,129,[117   0   1   0],2
588,549,0,[0 0 0 0],13
589,550,130,[730   1   1   0],0
590,551,131,[394   1   0   0],0
591,551,132,[613   1   1   0],7
592,552,133,[696   1   0   0],11
593,553,134,[758   0   1   0],11
594,554,135,[599   1   0   0],0
595,555,136,[515   0   1   0],2
596,555,414,[4 1 1 1],2
597,555,137,[66  1  1  0],2
598,555,138,[492   1   1   0],7
599,556,139,[307   1   1   0],2
600,557,0,[0 0 0 0],13
601,558,0,[0 0 0 0],13
602,559,0,[0 0 0 0],13
603,560,140,[1019    1    0    0],1
604,560,141,[793   0   1   0],1
605,561,0,[0 0 0 0],13
606,562,143,[1481    0    1    0],5
607,562,142,[474   1   0   0],7
608,563,144,[745   1   0   0],11
609,564,0,[0 0 0 0],13
610,565,145,[441   0   1   0],7
611,565,146,[923   0   0   0],11
612,566,0,[0 0 0 0],13
613,567,0,[0 0 0 0],13
614,568,148,[607   1   0   0],0
615,568,147,[612   0   0   0],8
616,568,149,[700   0   1   0],0
617,569,150,[464   0   0   0],0
618,570,0,[0 0 0 0],13
619,571,151,[130   1   0   0],0
620,572,152,[739   1   1   0],0
621,573,153,[773   0   1   0],0
622,574,154,[52  0  0  0],2
623,575,0,[0 0 0 0],13
624,576,0,[0 0 0 0],13
625,577,155,[675   0   1   0],1
626,578,156,[424   0   1   0],7
627,579,157,[1252    0    0    0],0
628,580,0,[0 0 0 0],13
629,581,158,[59  1  1  0],1
630,581,159,[504   1   1   0],8
631,582,160,[839   1   0   0],11
632,583,163,[282   0   1   0],2
633,583,161,[1326    0    1    0],0
634,583,162,[1473    0    1    0],0
635,584,164,[1119    0    0    0],0
636,584,165,[534   1   0   0],0
637,585,166,[90  1  1  0],0
638,586,0,[0 0 0 0],13
639,587,167,[536   1   0   0],0
640,588,0,[0 0 0 0],13
641,589,0,[0 0 0 0],13
642,590,168,[180   0   0   0],1
643,591,0,[0 0 0 0],13
644,592,169,[610   1   1   0],1
645,593,0,[0 0 0 0],13
646,594,0,[0 0 0 0],13
647,595,170,[202   0   0   0],2
648,596,173,[116   1   1   0],0
649,596,171,[619   1   0   0],0
650,596,172,[561   1   1   0],0
651,597,174,[584   1   1   0],0
652,598,0,[0 0 0 0],13
653,599,175,[596   1   1   0],2
654,600,0,[0 0 0 0],13
655,601,0,[0 0 0 0],13
656,602,0,[0 0 0 0],13
657,603,0,[0 0 0 0],13
658,604,0,[0 0 0 0],13
659,605,176,[180   1   0   0],1
660,606,0,[0 0 0 0],13
661,607,0,[0 0 0 0],13
662,608,0,[0 0 0 0],13
663,609,0,[0 0 0 0],13
664,610,0,[0 0 0 0],13
665,611,0,[0 0 0 0],13
666,612,177,[635   1   0   0],0
667,613,178,[538   1   0   0],0
668,613,415,[78  0  0  2],2
669,614,179,[188   1   1   0],10
670,614,416,[50  0  0  1],0
671,615,0,[0 0 0 0],13
672,616,181,[800   0   1   0],0
673,616,180,[886   1   0   0],0
674,617,417,[44  0  1  1],0
675,618,0,[0 0 0 0],13
676,619,0,[0 0 0 0],13
677,620,0,[0 0 0 0],13
678,621,182,[628   0   1   0],0
679,621,183,[697   0   1   0],1
680,622,418,[93  1  0  2],0
681,622,184,[217   1   0   0],0
682,623,185,[138   0   0   0],0
683,623,419,[58  0  1  1],0
684,623,187,[25  1  0  0],10
685,623,186,[54  1  0  0],0
686,624,188,[871   1   1   0],0
687,625,189,[1020    1    1    0],8
688,626,420,[56  1  1  1],0
689,627,190,[775   0   1   0],0
690,628,0,[0 0 0 0],13
691,629,0,[0 0 0 0],13
692,630,191,[115   1   0   0],2
693,631,0,[0 0 0 0],13
694,632,0,[0 0 0 0],13
695,633,0,[0 0 0 0],13
696,634,0,[0 0 0 0],13
697,635,421,[66  0  1  2],0
698,636,0,[0 0 0 0],13
699,637,0,[0 0 0 0],13
700,638,0,[0 0 0 0],13
701,639,0,[0 0 0 0],13
702,640,192,[189   0   0   0],1
703,641,193,[159   1   1   0],0
704,642,422,[21  1  0  1],2
705,642,194,[219   0   0   0],1
706,643,196,[85  1  0  0],0
707,643,195,[443   1   1   0],1
708,644,0,[0 0 0 0],13
709,645,0,[0 0 0 0],13
710,646,0,[0 0 0 0],13
711,647,197,[1164    1    1    0],0
712,647,423,[30  0  0  1],0
713,648,0,[0 0 0 0],13
714,649,0,[0 0 0 0],13
715,650,198,[94  1  1  0],10
716,651,200,[67  1  0  0],0
717,651,199,[695   1   0   0],0
718,652,0,[0 0 0 0],13
719,653,201,[132   1   0   0],0
720,654,202,[687   1   1   0],3
721,655,203,[457   0   0   0],0
722,656,204,[96  0  1  0],0
723,657,205,[796   1   1   0],0
724,658,0,[0 0 0 0],13
725,659,206,[529   1   1   0],0
726,660,207,[43  0  0  0],0
727,661,0,[0 0 0 0],13
728,662,0,[0 0 0 0],13
729,663,424,[26  1  1  1],0
730,663,209,[555   0   1   0],0
731,663,208,[708   0   1   0],0
732,664,0,[0 0 0 0],13
733,665,0,[0 0 0 0],13
734,666,0,[0 0 0 0],13
735,667,210,[693   0   0   0],0
736,667,211,[1125    1    0    0],1
737,668,425,[33  0  0  1],0
738,669,0,[0 0 0 0],13
739,670,426,[65  0  1  2],0
740,671,0,[0 0 0 0],13
741,672,212,[952   0   0   0],0
742,672,427,[67  0  1  2],0
743,672,213,[770   0   1   0],0
744,673,428,[32  1  1  1],0
745,673,429,[32  1  1  1],2
746,674,430,[60  1  0  1],0
747,675,214,[684   1   1   0],0
748,676,432,[36  0  0  1],0
749,676,431,[40  0  0  1],0
750,677,215,[793   1   1   0],3
751,678,433,[24  1  1  1],0
752,678,216,[615   0   1   0],0
753,679,217,[744   0   1   0],0
754,680,218,[625   1   0   0],0
755,681,0,[0 0 0 0],13
756,682,220,[183   0   1   0],0
757,682,221,[140   0   0   0],1
758,682,219,[101   0   1   0],0
759,683,0,[0 0 0 0],13
760,684,434,[205   1   1   2],0
761,684,222,[1262    0    1    0],0
762,685,435,[13  1  0  1],0
763,686,0,[0 0 0 0],13
764,687,0,[0 0 0 0],13
765,688,0,[0 0 0 0],13
766,689,0,[0 0 0 0],13
767,690,223,[733   0   0   0],0
768,691,225,[86  1  0  0],0
769,691,224,[75  1  0  0],0
770,692,0,[0 0 0 0],13
771,693,226,[427   0   0   0],0
772,694,436,[44  0  0  1],0
773,695,437,[38  1  0  1],0
774,696,0,[0 0 0 0],13
775,697,227,[248   1   0   0],0
776,698,228,[612   1   1   0],0
777,698,438,[391   0   1   2],0
778,698,229,[555   0   1   0],0
779,699,230,[545   1   0   0],0
780,700,231,[690   0   0   0],0
781,701,439,[557   1   1   2],0
782,702,232,[737   0   1   0],0
783,703,0,[0 0 0 0],13
784,704,0,[0 0 0 0],13
785,705,233,[338   1   1   0],0
786,706,234,[730   1   0   0],0
787,707,440,[53  0  0  1],0
788,707,235,[123   0   1   0],0
789,708,236,[749   1   1   0],0
790,708,441,[48  0  1  1],0
791,709,237,[439   1   1   0],0
792,710,0,[0 0 0 0],13
793,711,442,[57  0  0  1],0
794,712,0,[0 0 0 0],13
795,713,0,[0 0 0 0],13
796,714,444,[5 1 0 1],2
797,714,443,[17  0  1  1],0
798,715,239,[526   1   0   0],0
799,715,238,[330   0   0   0],1
800,715,240,[144   0   1   0],0
801,716,0,[0 0 0 0],13
802,717,445,[47  0  0  1],0
803,717,241,[46  1  1  0],0
804,718,242,[672   1   0   0],0
805,719,243,[135   1   1   0],0
806,720,244,[450   0   1   0],0
807,721,0,[0 0 0 0],13
808,722,0,[0 0 0 0],13
809,723,446,[62  1  1  2],2
810,724,0,[0 0 0 0],13
811,725,447,[43  1  0  1],0
812,726,448,[59  1  0  1],0
813,727,0,[0 0 0 0],13
814,728,0,[0 0 0 0],13
815,729,0,[0 0 0 0],13
816,730,0,[0 0 0 0],13
817,731,0,[0 0 0 0],13
