,req_info,req_id,t,pl_num
136,136,0,[0 0 0 0],13
137,137,0,[0 0 0 0],13
138,138,0,[0 0 0 0],13
139,139,0,[0 0 0 0],13
140,140,0,[0 0 0 0],13
141,141,0,[0 0 0 0],13
142,142,0,[0 0 0 0],13
143,143,0,[0 0 0 0],13
144,144,0,[0 0 0 0],13
145,145,0,[0 0 0 0],13
146,146,0,[0 0 0 0],13
147,147,0,[0 0 0 0],13
148,148,0,[0 0 0 0],13
149,149,0,[0 0 0 0],13
150,150,0,[0 0 0 0],13
151,151,0,[0 0 0 0],13
152,152,0,[0 0 0 0],13
153,153,0,[0 0 0 0],13
154,154,0,[0 0 0 0],13
155,155,0,[0 0 0 0],13
156,156,0,[0 0 0 0],13
157,157,0,[0 0 0 0],13
158,158,0,[0 0 0 0],13
159,159,0,[0 0 0 0],13
160,160,0,[0 0 0 0],13
161,161,0,[0 0 0 0],13
162,162,0,[0 0 0 0],13
163,163,0,[0 0 0 0],13
164,164,0,[0 0 0 0],13
165,165,3,[61  0  0  0],1
166,166,0,[0 0 0 0],13
167,167,0,[0 0 0 0],13
168,168,0,[0 0 0 0],13
169,169,0,[0 0 0 0],13
170,170,0,[0 0 0 0],13
171,171,0,[0 0 0 0],13
172,172,0,[0 0 0 0],13
173,173,0,[0 0 0 0],13
174,174,0,[0 0 0 0],13
175,175,0,[0 0 0 0],13
176,176,0,[0 0 0 0],13
177,177,0,[0 0 0 0],13
178,178,0,[0 0 0 0],13
179,179,0,[0 0 0 0],13
180,180,409,[18  0  1  1],11
181,181,0,[0 0 0 0],13
182,182,0,[0 0 0 0],13
183,183,0,[0 0 0 0],13
184,184,0,[0 0 0 0],13
185,185,0,[0 0 0 0],13
186,186,0,[0 0 0 0],13
187,187,0,[0 0 0 0],13
188,188,0,[0 0 0 0],13
189,189,0,[0 0 0 0],13
190,190,0,[0 0 0 0],13
191,191,0,[0 0 0 0],13
192,192,0,[0 0 0 0],13
193,193,0,[0 0 0 0],13
194,194,0,[0 0 0 0],13
195,195,0,[0 0 0 0],13
196,196,0,[0 0 0 0],13
197,197,0,[0 0 0 0],13
198,198,0,[0 0 0 0],13
199,199,0,[0 0 0 0],13
200,200,0,[0 0 0 0],13
201,201,0,[0 0 0 0],13
202,202,0,[0 0 0 0],13
203,203,0,[0 0 0 0],13
204,204,0,[0 0 0 0],13
205,205,0,[0 0 0 0],13
206,206,0,[0 0 0 0],13
207,207,0,[0 0 0 0],13
208,208,0,[0 0 0 0],13
209,209,0,[0 0 0 0],13
210,210,0,[0 0 0 0],13
211,211,0,[0 0 0 0],13
212,212,0,[0 0 0 0],13
213,213,0,[0 0 0 0],13
214,214,0,[0 0 0 0],13
215,215,0,[0 0 0 0],13
216,216,0,[0 0 0 0],13
217,217,0,[0 0 0 0],13
218,218,0,[0 0 0 0],13
219,219,0,[0 0 0 0],13
220,220,0,[0 0 0 0],13
221,221,0,[0 0 0 0],13
222,222,0,[0 0 0 0],13
223,223,0,[0 0 0 0],13
224,224,0,[0 0 0 0],13
225,225,0,[0 0 0 0],13
226,226,0,[0 0 0 0],13
227,227,0,[0 0 0 0],13
228,228,0,[0 0 0 0],13
229,229,0,[0 0 0 0],13
230,230,0,[0 0 0 0],13
231,231,0,[0 0 0 0],13
232,232,0,[0 0 0 0],13
233,233,0,[0 0 0 0],13
234,234,0,[0 0 0 0],13
235,235,0,[0 0 0 0],13
236,236,0,[0 0 0 0],13
237,237,0,[0 0 0 0],13
238,238,0,[0 0 0 0],13
239,239,0,[0 0 0 0],13
240,240,0,[0 0 0 0],13
241,241,0,[0 0 0 0],13
242,242,0,[0 0 0 0],13
243,243,0,[0 0 0 0],13
244,244,0,[0 0 0 0],13
245,245,0,[0 0 0 0],13
246,246,410,[30  0  1  1],11
247,247,0,[0 0 0 0],13
248,248,0,[0 0 0 0],13
249,249,0,[0 0 0 0],13
250,250,0,[0 0 0 0],13
251,251,0,[0 0 0 0],13
252,252,0,[0 0 0 0],13
253,253,0,[0 0 0 0],13
254,254,4,[573   1   1   0],1
255,255,0,[0 0 0 0],13
256,256,0,[0 0 0 0],13
257,257,0,[0 0 0 0],13
258,258,0,[0 0 0 0],13
259,259,0,[0 0 0 0],13
260,260,0,[0 0 0 0],13
261,261,0,[0 0 0 0],13
262,262,0,[0 0 0 0],13
263,263,0,[0 0 0 0],13
264,264,0,[0 0 0 0],13
265,265,0,[0 0 0 0],13
266,266,0,[0 0 0 0],13
267,267,0,[0 0 0 0],13
268,268,0,[0 0 0 0],13
269,269,0,[0 0 0 0],13
270,270,0,[0 0 0 0],13
271,271,0,[0 0 0 0],13
272,272,411,[24  0  1  1],11
273,273,0,[0 0 0 0],13
274,274,0,[0 0 0 0],13
275,275,0,[0 0 0 0],13
276,276,0,[0 0 0 0],13
277,277,0,[0 0 0 0],13
278,278,0,[0 0 0 0],13
279,279,0,[0 0 0 0],13
280,280,0,[0 0 0 0],13
281,281,5,[700   1   1   0],1
282,282,0,[0 0 0 0],13
283,283,0,[0 0 0 0],13
284,284,0,[0 0 0 0],13
285,285,0,[0 0 0 0],13
286,286,0,[0 0 0 0],13
287,287,0,[0 0 0 0],13
288,288,0,[0 0 0 0],13
289,289,0,[0 0 0 0],13
290,290,0,[0 0 0 0],13
291,291,0,[0 0 0 0],13
292,292,0,[0 0 0 0],13
293,293,0,[0 0 0 0],13
294,294,0,[0 0 0 0],13
295,295,0,[0 0 0 0],13
296,296,0,[0 0 0 0],13
297,297,0,[0 0 0 0],13
298,298,0,[0 0 0 0],13
299,299,0,[0 0 0 0],13
300,300,0,[0 0 0 0],13
301,301,0,[0 0 0 0],13
302,302,0,[0 0 0 0],13
303,303,0,[0 0 0 0],13
304,304,0,[0 0 0 0],13
305,305,0,[0 0 0 0],13
306,306,0,[0 0 0 0],13
307,307,0,[0 0 0 0],13
308,308,0,[0 0 0 0],13
309,309,0,[0 0 0 0],13
310,310,0,[0 0 0 0],13
311,311,0,[0 0 0 0],13
312,312,0,[0 0 0 0],13
313,313,412,[52  0  1  1],5
314,314,0,[0 0 0 0],13
315,315,0,[0 0 0 0],13
316,316,0,[0 0 0 0],13
317,317,6,[649   1   1   0],1
318,318,0,[0 0 0 0],13
319,319,0,[0 0 0 0],13
320,320,0,[0 0 0 0],13
321,321,0,[0 0 0 0],13
322,322,0,[0 0 0 0],13
323,323,0,[0 0 0 0],13
324,324,0,[0 0 0 0],13
325,325,0,[0 0 0 0],13
326,326,0,[0 0 0 0],13
327,327,0,[0 0 0 0],13
328,328,0,[0 0 0 0],13
329,329,0,[0 0 0 0],13
330,330,0,[0 0 0 0],13
331,331,0,[0 0 0 0],13
332,332,0,[0 0 0 0],13
333,333,0,[0 0 0 0],13
334,334,0,[0 0 0 0],13
335,335,0,[0 0 0 0],13
336,336,0,[0 0 0 0],13
337,337,0,[0 0 0 0],13
338,338,0,[0 0 0 0],13
339,339,0,[0 0 0 0],13
340,340,0,[0 0 0 0],13
341,341,0,[0 0 0 0],13
342,342,0,[0 0 0 0],13
343,343,0,[0 0 0 0],13
344,344,0,[0 0 0 0],13
345,345,0,[0 0 0 0],13
346,346,0,[0 0 0 0],13
347,347,0,[0 0 0 0],13
348,348,0,[0 0 0 0],13
349,349,0,[0 0 0 0],13
350,350,0,[0 0 0 0],13
351,351,0,[0 0 0 0],13
352,352,0,[0 0 0 0],13
353,353,0,[0 0 0 0],13
354,354,0,[0 0 0 0],13
355,355,7,[596   1   1   0],11
356,356,0,[0 0 0 0],13
357,357,0,[0 0 0 0],13
358,358,0,[0 0 0 0],13
359,359,0,[0 0 0 0],13
360,360,0,[0 0 0 0],13
361,361,0,[0 0 0 0],13
362,362,0,[0 0 0 0],13
363,363,0,[0 0 0 0],13
364,364,0,[0 0 0 0],13
365,365,0,[0 0 0 0],13
366,366,0,[0 0 0 0],13
367,367,0,[0 0 0 0],13
368,368,0,[0 0 0 0],13
369,369,0,[0 0 0 0],13
370,370,0,[0 0 0 0],13
371,371,0,[0 0 0 0],13
372,372,0,[0 0 0 0],13
373,373,0,[0 0 0 0],13
374,374,0,[0 0 0 0],13
375,375,0,[0 0 0 0],13
376,376,0,[0 0 0 0],13
377,377,0,[0 0 0 0],13
378,378,0,[0 0 0 0],13
379,379,0,[0 0 0 0],13
380,380,0,[0 0 0 0],13
381,381,0,[0 0 0 0],13
382,382,0,[0 0 0 0],13
383,383,0,[0 0 0 0],13
384,384,0,[0 0 0 0],13
385,385,0,[0 0 0 0],13
386,386,0,[0 0 0 0],13
387,387,0,[0 0 0 0],13
388,388,0,[0 0 0 0],13
389,389,0,[0 0 0 0],13
390,390,0,[0 0 0 0],13
391,391,0,[0 0 0 0],13
392,392,0,[0 0 0 0],13
393,393,0,[0 0 0 0],13
394,394,0,[0 0 0 0],13
395,395,0,[0 0 0 0],13
396,396,0,[0 0 0 0],13
397,397,0,[0 0 0 0],13
398,398,0,[0 0 0 0],13
399,399,0,[0 0 0 0],13
400,400,0,[0 0 0 0],13
401,401,0,[0 0 0 0],13
402,402,0,[0 0 0 0],13
403,403,0,[0 0 0 0],13
404,404,0,[0 0 0 0],13
405,405,0,[0 0 0 0],13
406,406,0,[0 0 0 0],13
407,407,0,[0 0 0 0],13
408,408,0,[0 0 0 0],13
409,409,0,[0 0 0 0],13
410,410,0,[0 0 0 0],13
411,411,0,[0 0 0 0],13
412,412,0,[0 0 0 0],13
413,413,0,[0 0 0 0],13
414,414,0,[0 0 0 0],13
415,415,0,[0 0 0 0],13
416,416,0,[0 0 0 0],13
417,417,0,[0 0 0 0],13
418,418,413,[89  0  1  2],6
419,419,0,[0 0 0 0],13
420,420,8,[82  1  1  0],4
421,421,9,[85  1  1  0],4
422,422,10,[143   0   1   0],4
423,423,0,[0 0 0 0],13
424,424,0,[0 0 0 0],13
425,425,0,[0 0 0 0],13
426,426,0,[0 0 0 0],13
427,427,0,[0 0 0 0],13
428,428,12,[1494    0    0    0],5
429,428,11,[985   0   1   0],5
430,429,13,[1161    1    1    0],10
431,430,0,[0 0 0 0],13
432,431,0,[0 0 0 0],13
433,432,0,[0 0 0 0],13
434,433,0,[0 0 0 0],13
435,434,0,[0 0 0 0],13
436,435,16,[940   0   1   0],10
437,435,15,[16  1  1  0],4
438,435,14,[171   1   0   0],4
439,436,17,[241   1   1   0],10
440,437,0,[0 0 0 0],13
441,438,18,[1237    1    1    0],1
442,439,19,[97  0  0  0],9
443,440,21,[1302    1    0    0],10
444,440,20,[1276    1    0    0],10
445,441,22,[1264    0    0    0],10
446,442,23,[1468    0    1    0],10
447,443,0,[0 0 0 0],13
448,444,24,[1401    0    0    0],10
449,445,25,[469   1   1   0],8
450,445,26,[1209    0    0    0],10
451,446,27,[1119    0    0    0],10
452,447,29,[129   1   0   0],8
453,447,28,[1375    0    0    0],10
454,448,0,[0 0 0 0],13
455,449,32,[1086    0    0    0],11
456,449,30,[43  0  0  0],8
457,449,31,[817   1   0   0],5
458,450,0,[0 0 0 0],13
459,451,33,[16  0  0  0],8
460,452,34,[1292    1    1    0],11
461,452,35,[1420    1    1    0],10
462,453,36,[1161    0    0    0],11
463,454,0,[0 0 0 0],13
464,455,37,[32  0  0  0],12
465,456,40,[622   1   0   0],2
466,456,38,[114   0   0   0],4
467,456,39,[1204    1    1    0],11
468,457,41,[1291    1    1    0],2
469,458,0,[0 0 0 0],13
470,459,0,[0 0 0 0],13
471,460,43,[1266    0    1    0],2
472,460,42,[410   0   0   0],2
473,461,44,[151   1   0   0],4
474,462,45,[1259    1    1    0],2
475,463,0,[0 0 0 0],13
476,464,0,[0 0 0 0],13
477,465,46,[614   0   0   0],2
478,466,47,[124   1   0   0],11
479,467,0,[0 0 0 0],13
480,468,0,[0 0 0 0],13
481,469,48,[1120    0    1    0],2
482,470,0,[0 0 0 0],13
483,471,0,[0 0 0 0],13
484,472,49,[1103    0    0    0],2
485,473,50,[1107    1    0    0],2
486,474,0,[0 0 0 0],13
487,475,0,[0 0 0 0],13
488,476,52,[108   1   1   0],11
489,476,51,[1125    1    1    0],1
490,477,0,[0 0 0 0],13
491,478,53,[1371    1    0    0],10
492,479,54,[309   0   1   0],2
493,479,55,[1348    1    1    0],1
494,480,0,[0 0 0 0],13
495,481,56,[290   0   1   0],2
496,482,57,[328   1   0   0],2
497,482,58,[812   1   0   0],1
498,483,0,[0 0 0 0],13
499,484,0,[0 0 0 0],13
500,485,59,[726   1   1   0],2
501,486,60,[295   0   0   0],2
502,487,61,[107   0   1   0],11
503,488,0,[0 0 0 0],13
504,489,0,[0 0 0 0],13
505,490,0,[0 0 0 0],13
506,491,62,[1098    0    1    0],1
507,492,63,[164   1   1   0],0
508,492,64,[138   1   0   0],10
509,493,65,[307   0   1   0],1
510,494,0,[0 0 0 0],13
511,495,66,[86  0  1  0],7
512,495,67,[580   0   0   0],2
513,496,0,[0 0 0 0],13
514,497,0,[0 0 0 0],13
515,498,69,[76  1  1  0],7
516,498,70,[507   1   0   0],11
517,498,71,[806   1   0   0],6
518,498,68,[664   1   0   0],11
519,499,0,[0 0 0 0],13
520,500,72,[476   1   1   0],11
521,501,73,[1177    1    1    0],5
522,502,74,[142   1   0   0],7
523,503,75,[805   0   0   0],3
524,504,77,[496   1   1   0],7
525,504,76,[1274    0    1    0],1
526,505,0,[0 0 0 0],13
527,506,0,[0 0 0 0],13
528,507,78,[1159    0    0    0],5
529,508,79,[115   0   1   0],7
530,509,81,[631   0   0   0],6
531,509,80,[6 1 1 0],3
532,510,0,[0 0 0 0],13
533,511,0,[0 0 0 0],13
534,512,82,[711   1   0   0],3
535,512,83,[608   0   0   0],3
536,513,85,[44  0  0  0],12
537,513,84,[585   0   0   0],12
538,514,86,[141   1   0   0],5
539,515,88,[177   1   0   0],1
540,515,87,[15  1  0  0],8
541,516,89,[52  0  0  0],1
542,517,0,[0 0 0 0],13
543,518,90,[845   0   1   0],4
544,519,0,[0 0 0 0],13
545,520,91,[164   1   1   0],8
546,521,92,[925   0   0   0],5
547,522,0,[0 0 0 0],13
548,523,93,[711   0   1   0],0
549,524,94,[261   1   1   0],0
550,525,95,[367   0   1   0],0
551,526,0,[0 0 0 0],13
552,527,0,[0 0 0 0],13
553,528,0,[0 0 0 0],13
554,529,0,[0 0 0 0],13
555,530,96,[110   1   0   0],0
556,530,97,[1104    0    1    0],0
557,530,98,[585   1   1   0],0
558,530,414,[79  1  0  2],0
559,531,99,[26  1  0  0],5
560,532,100,[469   1   1   0],0
561,532,101,[42  1  0  0],3
562,532,102,[564   0   0   0],0
563,533,103,[841   1   0   0],0
564,534,104,[747   0   0   0],0
565,535,105,[110   0   1   0],0
566,536,0,[0 0 0 0],13
567,537,107,[574   1   0   0],0
568,537,106,[897   0   0   0],4
569,538,108,[277   0   0   0],9
570,538,109,[698   0   1   0],0
571,539,110,[1491    0    0    0],1
572,540,0,[0 0 0 0],13
573,541,112,[117   1   0   0],1
574,541,111,[1334    1    0    0],1
575,542,113,[416   1   1   0],0
576,542,114,[549   0   0   0],1
577,542,115,[721   0   0   0],1
578,543,0,[0 0 0 0],13
579,544,0,[0 0 0 0],13
580,545,116,[795   0   0   0],1
581,546,117,[401   0   0   0],1
582,547,118,[1099    1    0    0],1
583,547,119,[526   1   1   0],10
584,548,122,[27  0  0  0],8
585,548,120,[820   1   0   0],4
586,548,123,[771   0   0   0],4
587,548,121,[83  0  1  0],4
588,549,125,[589   0   1   0],4
589,549,124,[1296    0    0    0],0
590,550,0,[0 0 0 0],13
591,551,127,[1257    1    1    0],0
592,551,126,[124   0   0   0],0
593,552,129,[661   0   0   0],0
594,552,130,[116   1   0   0],0
595,552,128,[547   0   0   0],0
596,553,131,[120   1   1   0],0
597,554,132,[453   0   1   0],0
598,555,133,[353   0   1   0],0
599,555,134,[1358    0    1    0],0
600,556,136,[1123    0    0    0],0
601,556,135,[82  1  0  0],0
602,557,137,[54  0  0  0],0
603,558,138,[530   0   1   0],0
604,559,0,[0 0 0 0],13
605,560,139,[472   0   1   0],5
606,560,140,[1141    1    0    0],0
607,561,141,[1317    0    1    0],0
608,562,0,[0 0 0 0],13
609,563,142,[9 1 0 0],12
610,564,144,[213   0   0   0],0
611,564,143,[46  0  0  0],0
612,565,0,[0 0 0 0],13
613,566,145,[46  1  1  0],0
614,567,147,[292   0   0   0],5
615,567,148,[596   1   1   0],0
616,567,146,[44  0  1  0],11
617,568,151,[794   1   1   0],0
618,568,150,[208   1   0   0],0
619,568,149,[80  0  1  0],0
620,569,153,[793   0   1   0],0
621,569,152,[352   1   0   0],1
622,570,154,[682   0   1   0],0
623,571,155,[626   1   0   0],0
624,572,158,[291   0   0   0],4
625,572,156,[706   0   0   0],0
626,572,157,[794   0   1   0],0
627,573,0,[0 0 0 0],13
628,574,0,[0 0 0 0],13
629,575,162,[478   1   0   0],0
630,575,159,[767   1   0   0],3
631,575,161,[632   1   0   0],0
632,575,160,[363   0   1   0],0
633,576,0,[0 0 0 0],13
634,577,163,[71  1  1  0],8
635,578,0,[0 0 0 0],13
636,579,164,[92  1  1  0],7
637,579,165,[36  0  0  0],12
638,580,166,[575   1   0   0],0
639,581,0,[0 0 0 0],13
640,582,0,[0 0 0 0],13
641,583,0,[0 0 0 0],13
642,584,168,[99  0  0  0],0
643,584,167,[81  0  1  0],0
644,585,0,[0 0 0 0],13
645,586,0,[0 0 0 0],13
646,587,0,[0 0 0 0],13
647,588,0,[0 0 0 0],13
648,589,0,[0 0 0 0],13
649,590,0,[0 0 0 0],13
650,591,170,[623   0   0   0],0
651,591,169,[630   0   1   0],0
652,592,0,[0 0 0 0],13
653,593,0,[0 0 0 0],13
654,594,172,[914   1   0   0],10
655,594,171,[457   0   1   0],0
656,595,0,[0 0 0 0],13
657,596,173,[663   0   1   0],10
658,597,0,[0 0 0 0],13
659,598,174,[599   1   0   0],0
660,599,175,[1382    0    0    0],0
661,600,176,[25  1  0  0],0
662,600,177,[12  1  1  0],0
663,601,0,[0 0 0 0],13
664,602,0,[0 0 0 0],13
665,603,0,[0 0 0 0],13
666,604,0,[0 0 0 0],13
667,605,415,[51  1  1  1],0
668,606,0,[0 0 0 0],13
669,607,179,[575   1   1   0],10
670,607,178,[5 1 1 0],4
671,608,180,[100   1   0   0],0
672,608,181,[727   1   0   0],0
673,609,0,[0 0 0 0],13
674,610,182,[98  0  0  0],11
675,611,0,[0 0 0 0],13
676,612,0,[0 0 0 0],13
677,613,0,[0 0 0 0],13
678,614,0,[0 0 0 0],13
679,615,0,[0 0 0 0],13
680,616,183,[708   0   1   0],6
681,617,185,[529   0   1   0],4
682,617,184,[298   0   0   0],12
683,618,416,[39  1  1  1],11
684,619,186,[1159    0    0    0],0
685,620,0,[0 0 0 0],13
686,621,187,[733   0   1   0],0
687,622,0,[0 0 0 0],13
688,623,0,[0 0 0 0],13
689,624,0,[0 0 0 0],13
690,625,417,[60  0  1  1],8
691,625,188,[238   0   0   0],0
692,626,0,[0 0 0 0],13
693,627,419,[71  1  0  2],2
694,627,418,[57  1  1  1],0
695,628,0,[0 0 0 0],13
696,629,189,[667   0   0   0],0
697,630,0,[0 0 0 0],13
698,631,191,[535   0   0   0],0
699,631,190,[787   0   0   0],0
700,632,0,[0 0 0 0],13
701,633,192,[41  1  1  0],4
702,633,193,[305   1   1   0],0
703,634,194,[43  1  1  0],7
704,635,0,[0 0 0 0],13
705,636,195,[128   1   0   0],7
706,637,196,[150   1   1   0],0
707,638,198,[1384    1    1    0],0
708,638,197,[781   0   0   0],11
709,639,199,[692   0   0   0],0
710,640,0,[0 0 0 0],13
711,641,201,[596   0   1   0],0
712,641,200,[75  1  1  0],0
713,642,0,[0 0 0 0],13
714,643,0,[0 0 0 0],13
715,644,202,[53  1  1  0],0
716,645,0,[0 0 0 0],13
717,646,203,[260   1   1   0],0
718,647,420,[49  1  1  1],0
719,648,0,[0 0 0 0],13
720,649,0,[0 0 0 0],13
721,650,421,[243   0   0   2],2
722,650,204,[74  0  0  0],8
723,650,422,[48  1  0  1],0
724,651,0,[0 0 0 0],13
725,652,205,[754   1   0   0],0
726,653,0,[0 0 0 0],13
727,654,0,[0 0 0 0],13
728,655,423,[27  0  0  1],0
729,655,206,[720   0   0   0],0
730,656,207,[833   0   0   0],0
731,657,0,[0 0 0 0],13
732,658,208,[886   1   1   0],5
733,659,209,[618   0   1   0],0
734,660,210,[415   0   0   0],1
735,661,212,[771   0   1   0],7
736,661,211,[692   0   0   0],0
737,661,424,[31  0  1  1],11
738,662,0,[0 0 0 0],13
739,663,0,[0 0 0 0],13
740,664,425,[53  0  1  1],0
741,664,213,[504   0   0   0],0
742,665,426,[37  1  1  1],0
743,666,214,[1228    0    0    0],0
744,667,427,[509   1   0   2],0
745,668,0,[0 0 0 0],13
746,669,0,[0 0 0 0],13
747,670,215,[107   0   0   0],0
748,671,217,[27  0  0  0],0
749,671,216,[710   0   0   0],0
750,672,428,[45  1  0  1],0
751,672,218,[113   0   0   0],0
752,673,219,[85  1  1  0],0
753,674,0,[0 0 0 0],13
754,675,220,[633   0   1   0],0
755,675,429,[34  0  0  1],0
756,676,0,[0 0 0 0],13
757,677,0,[0 0 0 0],13
758,678,0,[0 0 0 0],13
759,679,221,[647   1   1   0],4
760,680,430,[71  0  1  2],2
761,681,223,[719   1   0   0],10
762,681,222,[571   0   1   0],0
763,682,431,[71  1  1  2],2
764,683,432,[15  0  1  1],0
765,684,224,[1444    0    1    0],0
766,685,0,[0 0 0 0],13
767,686,434,[66  0  1  2],2
768,686,433,[67  0  0  2],0
769,686,225,[552   1   1   0],7
770,687,0,[0 0 0 0],13
771,688,226,[766   1   1   0],7
772,688,227,[565   0   1   0],7
773,688,228,[1297    0    1    0],8
774,689,0,[0 0 0 0],13
775,690,229,[257   1   1   0],0
776,691,0,[0 0 0 0],13
777,692,0,[0 0 0 0],13
778,693,0,[0 0 0 0],13
779,694,435,[6 0 0 1],11
780,695,230,[790   0   0   0],1
781,695,436,[73  0  0  2],2
782,696,231,[101   1   0   0],0
783,697,0,[0 0 0 0],13
784,698,437,[42  1  0  1],0
785,698,232,[275   1   1   0],0
786,699,438,[2 0 0 1],0
787,700,233,[103   1   0   0],0
788,701,0,[0 0 0 0],13
789,702,235,[6 1 0 0],11
790,702,234,[609   0   1   0],0
791,703,0,[0 0 0 0],13
792,704,439,[2 0 0 1],0
793,705,0,[0 0 0 0],13
794,706,440,[63  1  0  2],2
795,707,236,[114   1   0   0],0
796,707,441,[59  1  0  1],0
797,708,238,[35  1  0  0],0
798,708,237,[454   0   0   0],0
799,709,0,[0 0 0 0],13
800,710,240,[616   0   1   0],11
801,710,241,[508   1   1   0],11
802,710,239,[92  0  1  0],0
803,711,0,[0 0 0 0],13
804,712,443,[48  0  0  1],0
805,712,442,[66  1  1  2],2
806,713,242,[806   0   1   0],0
807,713,444,[47  0  0  1],0
808,714,0,[0 0 0 0],13
809,715,0,[0 0 0 0],13
810,716,0,[0 0 0 0],13
811,717,445,[50  0  1  1],0
812,717,243,[59  1  1  0],0
813,718,0,[0 0 0 0],13
814,719,0,[0 0 0 0],13
815,720,0,[0 0 0 0],13
816,721,244,[906   1   1   0],0
817,722,0,[0 0 0 0],13
818,723,446,[61  1  1  2],2
